,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
134,06/08/2021,06/08/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1660
135,06/08/2021,06/08/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1544
136,06/08/2021,06/08/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,976
137,06/08/2021,06/08/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1006
138,06/09/2021,06/09/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,154
139,06/09/2021,06/09/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,55
140,06/09/2021,06/09/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1626
141,06/09/2021,06/09/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1460
142,06/09/2021,06/09/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,957
143,06/09/2021,06/09/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,959
144,06/10/2021,06/10/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,273
145,06/10/2021,06/10/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,60
146,06/10/2021,06/10/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1686
147,06/10/2021,06/10/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1614
148,06/10/2021,06/10/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1052
149,06/10/2021,06/10/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1065
150,06/11/2021,06/11/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,162
151,06/11/2021,06/11/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,58
152,06/11/2021,06/11/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1680
153,06/11/2021,06/11/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1612
154,06/11/2021,06/11/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1046
155,06/11/2021,06/11/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,989
