,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
3500,10508,12/21/2022,12/21/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1843
3501,10509,12/21/2022,12/21/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,2015
3502,10510,12/21/2022,12/21/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1038
3503,10511,12/21/2022,12/21/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1023
3504,10524,12/22/2022,12/22/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,48
3505,10525,12/22/2022,12/22/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,56
3506,10526,12/22/2022,12/22/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2010
3507,10527,12/22/2022,12/22/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,2099
3508,10528,12/22/2022,12/22/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1042
3509,10529,12/22/2022,12/22/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1055
3510,10542,12/23/2022,12/23/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,24
3511,10543,12/23/2022,12/23/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,39
3512,10544,12/23/2022,12/23/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1618
3513,10545,12/23/2022,12/23/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1800
3514,10546,12/23/2022,12/23/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,951
3515,10547,12/23/2022,12/23/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,813
3516,10560,12/24/2022,12/24/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,20
3517,10561,12/24/2022,12/24/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,35
3518,10562,12/24/2022,12/24/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1280
3519,10563,12/24/2022,12/24/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1340
3520,10564,12/24/2022,12/24/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,671
3521,10565,12/24/2022,12/24/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,673
3522,10578,12/25/2022,12/25/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,20
3523,10579,12/25/2022,12/25/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,22
3524,10580,12/25/2022,12/25/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,384
3525,10581,12/25/2022,12/25/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,431
3526,10582,12/25/2022,12/25/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,200
3527,10583,12/25/2022,12/25/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,230
3528,10596,12/26/2022,12/26/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,28
3529,10597,12/26/2022,12/26/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,28
3530,10598,12/26/2022,12/26/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,898
3531,10599,12/26/2022,12/26/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,862
3532,10600,12/26/2022,12/26/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,560
3533,10601,12/26/2022,12/26/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,623
3534,10614,12/27/2022,12/27/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,27
3535,10615,12/27/2022,12/27/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,35
3536,10616,12/27/2022,12/27/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1117
3537,10617,12/27/2022,12/27/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1074
3538,10618,12/27/2022,12/27/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,601
3539,10619,12/27/2022,12/27/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,567
3540,10632,12/28/2022,12/28/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,17
3541,10633,12/28/2022,12/28/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,29
3542,10634,12/28/2022,12/28/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1292
3543,10635,12/28/2022,12/28/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1304
3544,10636,12/28/2022,12/28/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,738
3545,10637,12/28/2022,12/28/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,767
3546,10650,12/29/2022,12/29/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,37
3547,10651,12/29/2022,12/29/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,32
3548,10652,12/29/2022,12/29/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1255
3549,10653,12/29/2022,12/29/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1382
3550,10654,12/29/2022,12/29/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,785
3551,10655,12/29/2022,12/29/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,774
3552,10668,12/30/2022,12/30/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,18
3553,10669,12/30/2022,12/30/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,29
3554,10670,12/30/2022,12/30/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1430
3555,10671,12/30/2022,12/30/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1396
3556,10672,12/30/2022,12/30/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,756
3557,10673,12/30/2022,12/30/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,825
3558,10686,12/31/2022,12/31/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,24
3559,10687,12/31/2022,12/31/2022 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,43
3560,10688,12/31/2022,12/31/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1347
3561,10689,12/31/2022,12/31/2022 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1386
3562,10690,12/31/2022,12/31/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,738
3563,10691,12/31/2022,12/31/2022 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,746
3564,10704,01/01/2023,01/01/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,35
3565,10705,01/01/2023,01/01/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,29
3566,10706,01/01/2023,01/01/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1026
3567,10707,01/01/2023,01/01/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,905
3568,10708,01/01/2023,01/01/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,658
3569,10709,01/01/2023,01/01/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,732
3570,10722,01/02/2023,01/02/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,30
3571,10723,01/02/2023,01/02/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,48
3572,10724,01/02/2023,01/02/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1432
3573,10725,01/02/2023,01/02/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1265
3574,10726,01/02/2023,01/02/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,810
3575,10727,01/02/2023,01/02/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,902
3576,10740,01/03/2023,01/03/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,25
3577,10741,01/03/2023,01/03/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
3578,10742,01/03/2023,01/03/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1501
3579,10743,01/03/2023,01/03/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1597
3580,10744,01/03/2023,01/03/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,778
3581,10745,01/03/2023,01/03/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,841
3582,10758,01/04/2023,01/04/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,30
3583,10759,01/04/2023,01/04/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,49
3584,10760,01/04/2023,01/04/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1441
3585,10761,01/04/2023,01/04/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1530
3586,10762,01/04/2023,01/04/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,885
3587,10763,01/04/2023,01/04/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,943
3588,10776,01/05/2023,01/05/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,33
3589,10777,01/05/2023,01/05/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,45
3590,10778,01/05/2023,01/05/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1442
3591,10779,01/05/2023,01/05/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1536
3592,10780,01/05/2023,01/05/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,820
3593,10781,01/05/2023,01/05/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,905
3594,10794,01/06/2023,01/06/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,33
3595,10795,01/06/2023,01/06/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,37
3596,10796,01/06/2023,01/06/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1490
3597,10797,01/06/2023,01/06/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1578
3598,10798,01/06/2023,01/06/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,906
3599,10799,01/06/2023,01/06/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,954
3600,10812,01/07/2023,01/07/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,26
3601,10813,01/07/2023,01/07/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
3602,10814,01/07/2023,01/07/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1599
3603,10815,01/07/2023,01/07/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1680
3604,10816,01/07/2023,01/07/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,933
3605,10817,01/07/2023,01/07/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,989
3606,10830,01/08/2023,01/08/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,38
3607,10831,01/08/2023,01/08/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,29
3608,10832,01/08/2023,01/08/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1452
3609,10833,01/08/2023,01/08/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1215
3610,10834,01/08/2023,01/08/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,880
3611,10835,01/08/2023,01/08/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1026
3612,10848,01/09/2023,01/09/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,34
3613,10849,01/09/2023,01/09/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,52
3614,10850,01/09/2023,01/09/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1402
3615,10851,01/09/2023,01/09/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1454
3616,10852,01/09/2023,01/09/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,863
3617,10853,01/09/2023,01/09/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,914
3618,10866,01/10/2023,01/10/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,28
3619,10867,01/10/2023,01/10/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,42
3620,10868,01/10/2023,01/10/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1206
3621,10869,01/10/2023,01/10/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1301
3622,10870,01/10/2023,01/10/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,748
3623,10871,01/10/2023,01/10/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,728
3624,10884,01/11/2023,01/11/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,37
3625,10885,01/11/2023,01/11/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,58
3626,10886,01/11/2023,01/11/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1214
3627,10887,01/11/2023,01/11/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1363
3628,10888,01/11/2023,01/11/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,752
3629,10889,01/11/2023,01/11/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,756
3630,10902,01/12/2023,01/12/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,28
3631,10903,01/12/2023,01/12/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,61
3632,10904,01/12/2023,01/12/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1360
3633,10905,01/12/2023,01/12/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1453
3634,10906,01/12/2023,01/12/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,759
3635,10907,01/12/2023,01/12/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,810
3636,10920,01/13/2023,01/13/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,35
3637,10921,01/13/2023,01/13/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
3638,10922,01/13/2023,01/13/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1540
3639,10923,01/13/2023,01/13/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1650
3640,10924,01/13/2023,01/13/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,897
3641,10925,01/13/2023,01/13/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,895
3642,10938,01/14/2023,01/14/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,32
3643,10939,01/14/2023,01/14/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,48
3644,10940,01/14/2023,01/14/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1476
3645,10941,01/14/2023,01/14/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1580
3646,10942,01/14/2023,01/14/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,829
3647,10943,01/14/2023,01/14/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,865
3648,10956,01/15/2023,01/15/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,28
3649,10957,01/15/2023,01/15/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,41
3650,10958,01/15/2023,01/15/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1347
3651,10959,01/15/2023,01/15/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1304
3652,10960,01/15/2023,01/15/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,857
3653,10961,01/15/2023,01/15/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,870
3654,10974,01/16/2023,01/16/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,46
3655,10975,01/16/2023,01/16/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,52
3656,10976,01/16/2023,01/16/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1423
3657,10977,01/16/2023,01/16/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1538
3658,10978,01/16/2023,01/16/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,931
3659,10979,01/16/2023,01/16/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,907
3660,10992,01/17/2023,01/17/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,28
3661,10993,01/17/2023,01/17/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,62
3662,10994,01/17/2023,01/17/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1374
3663,10995,01/17/2023,01/17/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1435
3664,10996,01/17/2023,01/17/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,917
3665,10997,01/17/2023,01/17/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,982
3666,11010,01/18/2023,01/18/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,34
3667,11011,01/18/2023,01/18/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,41
3668,11012,01/18/2023,01/18/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1436
3669,11013,01/18/2023,01/18/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1526
3670,11014,01/18/2023,01/18/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,884
3671,11015,01/18/2023,01/18/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,866
3672,11028,01/19/2023,01/19/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,43
3673,11029,01/19/2023,01/19/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,54
3674,11030,01/19/2023,01/19/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1542
3675,11031,01/19/2023,01/19/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1590
3676,11032,01/19/2023,01/19/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,863
3677,11033,01/19/2023,01/19/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,957
3678,11046,01/20/2023,01/20/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,33
3679,11047,01/20/2023,01/20/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,41
3680,11048,01/20/2023,01/20/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1481
3681,11049,01/20/2023,01/20/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1610
3682,11050,01/20/2023,01/20/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1092
3683,11051,01/20/2023,01/20/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,984
3684,11064,01/21/2023,01/21/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,16
3685,11065,01/21/2023,01/21/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,31
3686,11066,01/21/2023,01/21/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1490
3687,11067,01/21/2023,01/21/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1735
3688,11068,01/21/2023,01/21/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,934
3689,11069,01/21/2023,01/21/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,912
3690,11082,01/22/2023,01/22/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,29
3691,11083,01/22/2023,01/22/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,35
3692,11084,01/22/2023,01/22/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1263
3693,11085,01/22/2023,01/22/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1173
3694,11086,01/22/2023,01/22/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,871
3695,11087,01/22/2023,01/22/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,830
3696,11100,01/23/2023,01/23/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,40
3697,11101,01/23/2023,01/23/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,55
3698,11102,01/23/2023,01/23/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1392
3699,11103,01/23/2023,01/23/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1459
3700,11104,01/23/2023,01/23/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,909
3701,11105,01/23/2023,01/23/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,895
3702,11118,01/24/2023,01/24/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,37
3703,11119,01/24/2023,01/24/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,47
3704,11120,01/24/2023,01/24/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1368
3705,11121,01/24/2023,01/24/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1456
3706,11122,01/24/2023,01/24/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,968
3707,11123,01/24/2023,01/24/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,936
3708,11136,01/25/2023,01/25/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,40
3709,11137,01/25/2023,01/25/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,52
3710,11138,01/25/2023,01/25/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1343
3711,11139,01/25/2023,01/25/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1508
3712,11140,01/25/2023,01/25/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,914
3713,11141,01/25/2023,01/25/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,882
3714,11154,01/26/2023,01/26/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,37
3715,11155,01/26/2023,01/26/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,48
3716,11156,01/26/2023,01/26/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1450
3717,11157,01/26/2023,01/26/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1651
3718,11158,01/26/2023,01/26/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,980
3719,11159,01/26/2023,01/26/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1001
3720,11172,01/27/2023,01/27/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,45
3721,11173,01/27/2023,01/27/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,49
3722,11174,01/27/2023,01/27/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1661
3723,11175,01/27/2023,01/27/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1768
3724,11176,01/27/2023,01/27/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1009
3725,11177,01/27/2023,01/27/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1106
3726,11190,01/28/2023,01/28/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,25
3727,11191,01/28/2023,01/28/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,60
3728,11192,01/28/2023,01/28/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1631
3729,11193,01/28/2023,01/28/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1718
3730,11194,01/28/2023,01/28/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,895
3731,11195,01/28/2023,01/28/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,912
3732,11208,01/29/2023,01/29/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,25
3733,11209,01/29/2023,01/29/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,41
3734,11210,01/29/2023,01/29/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1373
3735,11211,01/29/2023,01/29/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1328
3736,11212,01/29/2023,01/29/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,860
3737,11213,01/29/2023,01/29/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1012
3738,11226,01/30/2023,01/30/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,38
3739,11227,01/30/2023,01/30/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,65
3740,11228,01/30/2023,01/30/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1546
3741,11229,01/30/2023,01/30/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1538
3742,11230,01/30/2023,01/30/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,885
3743,11231,01/30/2023,01/30/2023 00:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,914
3744,11244,01/31/2023,01/31/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,in,34
3745,11245,01/31/2023,01/31/2023 00:00,22998,S3_GeorgesStUpper_dlr001,S3,out,68
3746,11246,01/31/2023,01/31/2023 00:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1383
