,Unnamed: 0,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
1388,1388,4166,01/03/2022,01/03/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2173.3565213166644
1389,1389,4167,01/03/2022,01/03/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1692.035694245753
1390,1390,4168,01/03/2022,01/03/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2310.468894307647
1391,1391,4169,01/03/2022,01/03/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1929.2013629780056
1392,1392,4182,01/04/2022,01/04/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,348.26525450435525
1393,1393,4183,01/04/2022,01/04/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,168.65252588360363
1394,1394,4184,01/04/2022,01/04/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2726.0823588774597
1395,1395,4185,01/04/2022,01/04/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2502.601982200223
1396,1396,4186,01/04/2022,01/04/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2697.271583471485
1397,1397,4187,01/04/2022,01/04/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2250.6235839048213
1398,1398,4200,01/05/2022,01/05/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,372.7694187727818
1399,1399,4201,01/05/2022,01/05/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,185.39277593996582
1400,1400,4202,01/05/2022,01/05/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2660.0338910027695
1401,1401,4203,01/05/2022,01/05/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2317.0042618230627
1402,1402,4204,01/05/2022,01/05/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2549.9819709071253
1403,1403,4205,01/05/2022,01/05/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2151.711866147952
1404,1404,4218,01/06/2022,01/06/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,238.7614065870874
1405,1405,4219,01/06/2022,01/06/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,123.06099294736396
1406,1406,4220,01/06/2022,01/06/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1997.2330975400225
1407,1407,4221,01/06/2022,01/06/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1748.6467934432628
1408,1408,4222,01/06/2022,01/06/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1843.5382868527581
1409,1409,4223,01/06/2022,01/06/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1447.7635500134004
1410,1410,4236,01/07/2022,01/07/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,291.92505501757086
1411,1411,4237,01/07/2022,01/07/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,151.09663512946696
1412,1412,4238,01/07/2022,01/07/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2343.9972022618963
1413,1413,4239,01/07/2022,01/07/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2102.6633491296793
1414,1414,4240,01/07/2022,01/07/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2063.7165502424436
1415,1415,4241,01/07/2022,01/07/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1708.6770680609839
1416,1416,4254,01/08/2022,01/08/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,410.78883621477775
1417,1417,4255,01/08/2022,01/08/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,182.30882836787086
1418,1418,4256,01/08/2022,01/08/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3035.226130672427
1419,1419,4257,01/08/2022,01/08/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2749.92313066948
1420,1420,4258,01/08/2022,01/08/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2777.6664322969677
1421,1421,4259,01/08/2022,01/08/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2240.529733493127
1422,1422,4272,01/09/2022,01/09/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,290.9749567585072
1423,1423,4273,01/09/2022,01/09/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,159.48439132148528
1424,1424,4274,01/09/2022,01/09/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2527.745475528052
1425,1425,4275,01/09/2022,01/09/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2006.185369967316
1426,1426,4276,01/09/2022,01/09/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2023.0847789869388
1427,1427,4277,01/09/2022,01/09/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1773.5701364674887
1428,1428,4290,01/10/2022,01/10/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,295.42786235298155
1429,1429,4291,01/10/2022,01/10/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,173.21121846110145
1430,1430,4292,01/10/2022,01/10/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2321.904697759119
1431,1431,4293,01/10/2022,01/10/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2253.1624714973836
1432,1432,4294,01/10/2022,01/10/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2233.316833025037
1433,1433,4295,01/10/2022,01/10/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1819.3073258756879
1434,1434,4308,01/11/2022,01/11/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,300.1783536483
1435,1435,4309,01/11/2022,01/11/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,169.11323972400263
1436,1436,4310,01/11/2022,01/11/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2388.914143811059
1437,1437,4311,01/11/2022,01/11/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2303.552941555434
1438,1438,4312,01/11/2022,01/11/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2352.7250362168093
1439,1439,4313,01/11/2022,01/11/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1921.5850898260478
1440,1440,4326,01/12/2022,01/12/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,340.4087368080849
1441,1441,4327,01/12/2022,01/12/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,161.7108441187225
1442,1442,4328,01/12/2022,01/12/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2360.3472631332083
1443,1443,4329,01/12/2022,01/12/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2286.0125378807456
1444,1444,4330,01/12/2022,01/12/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2471.972414849657
1445,1445,4331,01/12/2022,01/12/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2049.7227925683965
1446,1446,4344,01/13/2022,01/13/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,305.8216020461507
1447,1447,4345,01/13/2022,01/13/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,158.56955539009607
1448,1448,4346,01/13/2022,01/13/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2280.664571603108
1449,1449,4347,01/13/2022,01/13/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2095.520973316938
1450,1450,4348,01/13/2022,01/13/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2229.5075446587425
1451,1451,4349,01/13/2022,01/13/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1793.7647480327696
1452,1452,4362,01/14/2022,01/14/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,349.9383899769875
1453,1453,4363,01/14/2022,01/14/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,170.78637519663488
1454,1454,4364,01/14/2022,01/14/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2742.101875300884
1455,1455,4365,01/14/2022,01/14/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2392.2363513393198
1456,1456,4366,01/14/2022,01/14/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2581.8180061254834
1457,1457,4367,01/14/2022,01/14/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2219.693489287813
1458,1458,4380,01/15/2022,01/15/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,535.7918419779087
1459,1459,4381,01/15/2022,01/15/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,205.04066193005048
1460,1460,4382,01/15/2022,01/15/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3468.0214218757415
1461,1461,4383,01/15/2022,01/15/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3218.4738206092475
1462,1462,4384,01/15/2022,01/15/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3425.095933725732
1463,1463,4385,01/15/2022,01/15/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2593.7438319805865
1464,1464,4398,01/16/2022,01/16/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,420.8276490505713
1465,1465,4399,01/16/2022,01/16/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,166.29820727448603
1466,1466,4400,01/16/2022,01/16/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2789.999281019749
1467,1467,4401,01/16/2022,01/16/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2052.5154271965725
1468,1468,4402,01/16/2022,01/16/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2341.903541430285
1469,1469,4403,01/16/2022,01/16/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2278.198193254042
1470,1470,4416,01/17/2022,01/17/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,340.34480390214463
1471,1471,4417,01/17/2022,01/17/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,149.52928663985816
1472,1472,4418,01/17/2022,01/17/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2509.5723345433703
1473,1473,4419,01/17/2022,01/17/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2163.6261740999016
1474,1474,4420,01/17/2022,01/17/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2202.77033584367
1475,1475,4421,01/17/2022,01/17/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1897.8590003470904
1476,1476,4434,01/18/2022,01/18/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,315.54964568228274
1477,1477,4435,01/18/2022,01/18/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,138.00024171921342
1478,1478,4436,01/18/2022,01/18/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2174.961116722095
1479,1479,4437,01/18/2022,01/18/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2131.9377799416507
1480,1480,4438,01/18/2022,01/18/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2340.783723282257
1481,1481,4439,01/18/2022,01/18/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1919.5481321660006
1482,1482,4452,01/19/2022,01/19/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,322.9586330369716
1483,1483,4453,01/19/2022,01/19/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,151.8901969983845
1484,1484,4454,01/19/2022,01/19/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2366.2307560753716
1485,1485,4455,01/19/2022,01/19/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2145.2678261468077
1486,1486,4456,01/19/2022,01/19/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2302.612376611377
1487,1487,4457,01/19/2022,01/19/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1959.8160812340907
1488,1488,4470,01/20/2022,01/20/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,355.8086994203333
1489,1489,4471,01/20/2022,01/20/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,173.47354183427106
1490,1490,4472,01/20/2022,01/20/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2253.345374885165
1491,1491,4473,01/20/2022,01/20/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2193.3899893305374
1492,1492,4474,01/20/2022,01/20/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2415.12734386476
1493,1493,4475,01/20/2022,01/20/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2063.6170360163455
1494,1494,4488,01/21/2022,01/21/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,375.3926525044778
1495,1495,4489,01/21/2022,01/21/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,179.46512534008852
1496,1496,4490,01/21/2022,01/21/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2836.562672051426
1497,1497,4491,01/21/2022,01/21/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2553.9161835197024
1498,1498,4492,01/21/2022,01/21/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2814.8853771281533
1499,1499,4493,01/21/2022,01/21/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2368.0080129353637
1500,1500,4506,01/22/2022,01/22/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,506.84136386441645
1501,1501,4507,01/22/2022,01/22/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,209.5993545075483
1502,1502,4508,01/22/2022,01/22/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3376.834067834484
1503,1503,4509,01/22/2022,01/22/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2906.6652799979847
1504,1504,4510,01/22/2022,01/22/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3232.7549220509195
1505,1505,4511,01/22/2022,01/22/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2866.2325371946763
1506,1506,4524,01/23/2022,01/23/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,399.83288386696415
1507,1507,4525,01/23/2022,01/23/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,181.7268404650002
1508,1508,4526,01/23/2022,01/23/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2784.840809879302
1509,1509,4527,01/23/2022,01/23/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2192.9315790707697
1510,1510,4528,01/23/2022,01/23/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2433.119566049808
1511,1511,4529,01/23/2022,01/23/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2237.414492769652
1512,1512,4542,01/24/2022,01/24/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,302.87211203534497
1513,1513,4543,01/24/2022,01/24/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,142.91386115408676
1514,1514,4544,01/24/2022,01/24/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2499.9566696396705
1515,1515,4545,01/24/2022,01/24/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2211.777007861897
1516,1516,4546,01/24/2022,01/24/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2217.4825235700246
1517,1517,4547,01/24/2022,01/24/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1907.9330755105586
1518,1518,4560,01/25/2022,01/25/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,300.31940295899796
1519,1519,4561,01/25/2022,01/25/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,165.057115063987
1520,1520,4562,01/25/2022,01/25/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2465.168840829876
1521,1521,4563,01/25/2022,01/25/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2243.7386053115047
1522,1522,4564,01/25/2022,01/25/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2317.6705958650673
1523,1523,4565,01/25/2022,01/25/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2074.5001601281797
1524,1524,4578,01/26/2022,01/26/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,319.83942313720223
1525,1525,4579,01/26/2022,01/26/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,161.51904540090183
1526,1526,4580,01/26/2022,01/26/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2654.912985770627
1527,1527,4581,01/26/2022,01/26/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2355.440235447744
1528,1528,4582,01/26/2022,01/26/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2524.4703672231035
1529,1529,4583,01/26/2022,01/26/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2120.6825762973294
1530,1530,4596,01/27/2022,01/27/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,345.7830700833572
1531,1531,4597,01/27/2022,01/27/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,145.40263732449358
1532,1532,4598,01/27/2022,01/27/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2509.137987700606
1533,1533,4599,01/27/2022,01/27/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2327.2635439549426
1534,1534,4600,01/27/2022,01/27/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2526.3198143341083
1535,1535,4601,01/27/2022,01/27/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2140.3017917091483
1536,1536,4614,01/28/2022,01/28/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,413.3547287899422
1537,1537,4615,01/28/2022,01/28/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,191.8164027079165
1538,1538,4616,01/28/2022,01/28/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2980.995398089186
1539,1539,4617,01/28/2022,01/28/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2771.583591910124
1540,1540,4618,01/28/2022,01/28/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2915.796486636765
1541,1541,4619,01/28/2022,01/28/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2368.208706983224
1542,1542,4632,01/29/2022,01/29/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,558.210602759796
1543,1543,4633,01/29/2022,01/29/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,246.64659486162353
1544,1544,4634,01/29/2022,01/29/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3613.8405776034765
1545,1545,4635,01/29/2022,01/29/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3129.157992507852
1546,1546,4636,01/29/2022,01/29/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3393.9058193161845
1547,1547,4637,01/29/2022,01/29/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2929.366777386235
1548,1548,4650,01/30/2022,01/30/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,423.5148156882075
1549,1549,4651,01/30/2022,01/30/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,167.58115356206827
1550,1550,4652,01/30/2022,01/30/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2890.6721305721953
1551,1551,4653,01/30/2022,01/30/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2086.3132882583673
1552,1552,4654,01/30/2022,01/30/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2246.0118383395697
1553,1553,4655,01/30/2022,01/30/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2169.225583832522
1554,1554,4668,01/31/2022,01/31/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,305.0698942543164
1555,1555,4669,01/31/2022,01/31/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,153.88958875012656
1556,1556,4670,01/31/2022,01/31/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2492.9929090459323
1557,1557,4671,01/31/2022,01/31/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2304.5603809710287
1558,1558,4672,01/31/2022,01/31/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2200.211035017914
1559,1559,4673,01/31/2022,01/31/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1913.7770179562694
1560,1560,4686,02/01/2022,02/01/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,289.7757186250914
1561,1561,4687,02/01/2022,02/01/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,141.5383113822986
1562,1562,4688,02/01/2022,02/01/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2245.409437203506
1563,1563,4689,02/01/2022,02/01/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2173.3871764830774
1564,1564,4690,02/01/2022,02/01/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2267.037577682074
1565,1565,4691,02/01/2022,02/01/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1879.0686091318637
1566,1566,4704,02/02/2022,02/02/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,324.2570664040021
1567,1567,4705,02/02/2022,02/02/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,153.35835025437862
1568,1568,4706,02/02/2022,02/02/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2497.5647851222475
1569,1569,4707,02/02/2022,02/02/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2313.258906362709
1570,1570,4708,02/02/2022,02/02/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2578.7030843944917
1571,1571,4709,02/02/2022,02/02/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2249.32284695716
1572,1572,4722,02/03/2022,02/03/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,316.9251954540709
1573,1573,4723,02/03/2022,02/03/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,166.82285402082522
1574,1574,4724,02/03/2022,02/03/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2474.7558351553103
1575,1575,4725,02/03/2022,02/03/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2287.0044902168925
1576,1576,4726,02/03/2022,02/03/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2469.6820291464796
1577,1577,4727,02/03/2022,02/03/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2038.4119133632073
1578,1578,4740,02/04/2022,02/04/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,327.17788583654215
1579,1579,4741,02/04/2022,02/04/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,153.6559359552227
1580,1580,4742,02/04/2022,02/04/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2770.04261041815
1581,1581,4743,02/04/2022,02/04/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2491.859907399087
1582,1582,4744,02/04/2022,02/04/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2433.3314590083382
1583,1583,4745,02/04/2022,02/04/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1964.0663081925577
1584,1584,4758,02/05/2022,02/05/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,368.78381876811517
1585,1585,4759,02/05/2022,02/05/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,138.12810753109386
1586,1586,4760,02/05/2022,02/05/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2300.9165243249204
1587,1587,4761,02/05/2022,02/05/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1991.4379199132873
1588,1588,4762,02/05/2022,02/05/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2336.264900193695
1589,1589,4763,02/05/2022,02/05/2022 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1917.2623536240847
1590,1590,4776,02/06/2022,02/06/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,311.0328071818681
1591,1591,4777,02/06/2022,02/06/2022 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,139.6381148641712
1592,1592,4778,02/06/2022,02/06/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2488.1257508494036
1593,1593,4779,02/06/2022,02/06/2022 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1905.906997768698
